T_index,T,T_SI,Omega,Omega_SI,P,P_SI,R_LC,R_LC_SI,star_rotation_angle
184,0.5615234375,1.87304057362244e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0466908833625711
185,0.5645751953125,1.88322014195734e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0471172841238731
186,0.567626953125,1.89339971029224e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0475436848851752
187,0.5706787109375,1.90357927862715e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0479700856464772
188,0.57373046875,1.91375884696205e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0483964864077792
189,0.5767822265625,1.92393841529696e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0488228871690812
190,0.579833984375,1.93411798363186e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0492492879303833
191,0.5828857421875,1.94429755196677e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0496756886916853
192,0.5859375,1.95447712030167e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0501020894529873
193,0.5889892578125,1.96465668863658e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0505284902142893
194,0.592041015625,1.97483625697148e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0509548909755913
195,0.5950927734375,1.98501582530639e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0513812917368934
196,0.59814453125,1.99519539364129e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0518076924981954
197,0.6011962890625,2.00537496197619e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0522340932594974
198,0.604248046875,2.0155545303111e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0526604940207994
199,0.6072998046875,2.025734098646e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0530868947821014
200,0.6103515625,2.03591366698091e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0535132955434035
201,0.6134033203125,2.04609323531581e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0539396963047055
202,0.616455078125,2.05627280365072e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0543660970660075
203,0.6195068359375,2.06645237198562e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0547924978273095
204,0.62255859375,2.07663194032053e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0552188985886116
205,0.6256103515625,2.08681150865543e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0556452993499136
206,0.628662109375,2.09699107699034e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0560717001112156
207,0.6317138671875,2.10717064532524e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0564981008725176
208,0.634765625,2.11735021366014e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0569245016338196
209,0.6378173828125,2.12752978199505e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0573509023951217
210,0.640869140625,2.13770935032995e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0577773031564237
211,0.6439208984375,2.14788891866486e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0582037039177257
212,0.64697265625,2.15806848699976e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0586301046790277
213,0.6500244140625,2.16824805533467e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0590565054403298
214,0.653076171875,2.17842762366957e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0594829062016318
215,0.6561279296875,2.18860719200448e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0599093069629338
216,0.6591796875,2.19878676033938e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0603357077242358
217,0.6622314453125,2.20896632867429e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0607621084855378
218,0.665283203125,2.21914589700919e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0611885092468399
219,0.6683349609375,2.22932546534409e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0616149100081419
220,0.67138671875,2.239505033679e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0620413107694439
221,0.6744384765625,2.2496846020139e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0624677115307459
222,0.677490234375,2.25986417034881e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0628941122920479
223,0.6805419921875,2.27004373868371e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.06332051305335
224,0.68359375,2.28022330701862e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.063746913814652
225,0.6866455078125,2.29040287535352e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.064173314575954
226,0.689697265625,2.30058244368843e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.064599715337256
227,0.6927490234375,2.31076201202333e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.065026116098558
228,0.69580078125,2.32094158035824e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.06545251685986
229,0.6988525390625,2.33112114869314e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.065878917621162
230,0.701904296875,2.34130071702804e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0663053183824641
231,0.7049560546875,2.35148028536295e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0667317191437661
232,0.7080078125,2.36165985369785e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0671581199050681
233,0.7110595703125,2.37183942203276e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0675845206663701
234,0.714111328125,2.38201899036766e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0680109214276721
235,0.7171630859375,2.39219855870257e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0684373221889741
236,0.72021484375,2.40237812703747e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0688637229502762
237,0.7232666015625,2.41255769537238e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0692901237115782
238,0.726318359375,2.42273726370728e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0697165244728802
239,0.7293701171875,2.43291683204219e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0701429252341822
240,0.732421875,2.44309640037709e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0705693259954842
241,0.7354736328125,2.45327596871199e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0709957267567862
242,0.738525390625,2.4634555370469e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0714221275180882
243,0.7415771484375,2.4736351053818e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0718485282793903
244,0.74462890625,2.48381467371671e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0722749290406923
245,0.7476806640625,2.49399424205161e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0727013298019943
246,0.750732421875,2.50417381038652e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0731277305632963
247,0.7537841796875,2.51435337872142e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0735541313245983
248,0.7568359375,2.52453294705633e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0739805320859003
249,0.7598876953125,2.53471251539123e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0744069328472023
250,0.762939453125,2.54489208372614e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0748333336085044
251,0.7659912109375,2.55507165206104e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0752597343698064
252,0.76904296875,2.56525122039594e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0756861351311084
253,0.7720947265625,2.57543078873085e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0761125358924104
254,0.775146484375,2.58561035706575e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0765389366537124
255,0.7781982421875,2.59578992540066e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0769653374150144
256,0.78125,2.60596949373556e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0773917381763164
257,0.7843017578125,2.61614906207047e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0778181389376185
258,0.787353515625,2.62632863040537e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0782445396989205
259,0.7904052734375,2.63650819874028e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0786709404602225
260,0.79345703125,2.64668776707518e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0790973412215245
261,0.7965087890625,2.65686733541009e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0795237419828265
262,0.799560546875,2.66704690374499e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0799501427441285
263,0.8026123046875,2.67722647207989e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0803765435054306
264,0.8056640625,2.6874060404148e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0808029442667326
265,0.8087158203125,2.6975856087497e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0812293450280346
266,0.811767578125,2.70776517708461e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0816557457893366
267,0.8148193359375,2.71794474541951e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0820821465506386
268,0.81787109375,2.72812431375442e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0825085473119406
269,0.8209228515625,2.73830388208932e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0829349480732426
270,0.823974609375,2.74848345042423e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0833613488345447
271,0.8270263671875,2.75866301875913e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0837877495958467
272,0.830078125,2.76884258709404e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0842141503571487
273,0.8331298828125,2.77902215542894e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0846405511184507
274,0.836181640625,2.78920172376384e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0850669518797527
275,0.8392333984375,2.79938129209875e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0854933526410547
276,0.84228515625,2.80956086043365e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0859197534023567
277,0.8453369140625,2.81974042876856e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0863461541636588
278,0.848388671875,2.82991999710346e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0867725549249608
279,0.8514404296875,2.84009956543837e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0871989556862628
280,0.8544921875,2.85027913377327e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0876253564475648
281,0.8575439453125,2.86045870210818e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0880517572088668
282,0.860595703125,2.87063827044308e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0884781579701688
283,0.8636474609375,2.88081783877799e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0889045587314709
284,0.86669921875,2.89099740711289e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0893309594927729
285,0.8697509765625,2.90117697544779e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0897573602540749
286,0.872802734375,2.9113565437827e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0901837610153769
287,0.8758544921875,2.9215361121176e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0906101617766789
288,0.87890625,2.93171568045251e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0910365625379809
289,0.8819580078125,2.94189524878741e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0914629632992829
290,0.885009765625,2.95207481712232e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.091889364060585
291,0.8880615234375,2.96225438545722e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.092315764821887
292,0.89111328125,2.97243395379213e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.092742165583189
293,0.8941650390625,2.98261352212703e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.093168566344491
294,0.897216796875,2.99279309046194e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.093594967105793
295,0.9002685546875,3.00297265879684e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.094021367867095
296,0.9033203125,3.01315222713174e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.094447768628397
297,0.9063720703125,3.02333179546665e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0948741693896991
298,0.909423828125,3.03351136380155e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0953005701510011
299,0.9124755859375,3.04369093213646e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0957269709123031
300,0.91552734375,3.05387050047136e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0961533716736051
301,0.9185791015625,3.06405006880627e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0965797724349071
302,0.921630859375,3.07422963714117e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0970061731962091
303,0.9246826171875,3.08440920547608e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0974325739575111
304,0.927734375,3.09458877381098e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0978589747188132
305,0.9307861328125,3.10476834214589e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0982853754801152
306,0.933837890625,3.11494791048079e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0987117762414172
307,0.9368896484375,3.12512747881569e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0991381770027192
308,0.93994140625,3.1353070471506e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0995645777640212
309,0.9429931640625,3.1454866154855e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.0999909785253232
310,0.946044921875,3.15566618382041e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.100417379286625
311,0.9490966796875,3.16584575215531e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.100843780047927
312,0.9521484375,3.17602532049022e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.101270180809229
313,0.9552001953125,3.18620488882512e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.101696581570531
314,0.958251953125,3.19638445716003e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.102122982331833
315,0.9613037109375,3.20656402549493e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.102549383093135
316,0.96435546875,3.21674359382984e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.102975783854437
317,0.9674072265625,3.22692316216474e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.103402184615739
318,0.970458984375,3.23710273049964e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.103828585377041
319,0.9735107421875,3.24728229883455e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.104254986138343
320,0.9765625,3.25746186716945e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.104681386899645
321,0.9796142578125,3.26764143550436e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.105107787660947
322,0.982666015625,3.27782100383926e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.105534188422249
323,0.9857177734375,3.28800057217417e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.105960589183551
324,0.98876953125,3.29818014050907e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.106386989944853
325,0.9918212890625,3.30835970884398e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.106813390706155
326,0.994873046875,3.31853927717888e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.107239791467457
327,0.9979248046875,3.32871884551379e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.10766619222876
328,1.0009765625,3.33889841384869e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.108092592990062
329,1.0040283203125,3.34907798218359e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.108518993751364
330,1.007080078125,3.3592575505185e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.108945394512666
331,1.0101318359375,3.3694371188534e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.109371795273968
332,1.01318359375,3.37961668718831e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.10979819603527
333,1.0162353515625,3.38979625552321e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.110224596796572
334,1.019287109375,3.39997582385812e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.110650997557874
335,1.0223388671875,3.41015539219302e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.111077398319176
336,1.025390625,3.42033496052793e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.111503799080478
337,1.0284423828125,3.43051452886283e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.11193019984178
338,1.031494140625,3.44069409719774e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.112356600603082
339,1.0345458984375,3.45087366553264e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.112783001364384
340,1.03759765625,3.46105323386754e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.113209402125686
341,1.0406494140625,3.47123280220245e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.113635802886988
342,1.043701171875,3.48141237053735e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.11406220364829
343,1.0467529296875,3.49159193887226e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.114488604409592
344,1.0498046875,3.50177150720716e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.114915005170894
345,1.0528564453125,3.51195107554207e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.115341405932196
346,1.055908203125,3.52213064387697e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.115767806693498
347,1.0589599609375,3.53231021221188e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.1161942074548
348,1.06201171875,3.54248978054678e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.116620608216102
349,1.0650634765625,3.55266934888169e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.117047008977404
350,1.068115234375,3.56284891721659e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.117473409738706
351,1.0711669921875,3.57302848555149e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.117899810500008
352,1.07421875,3.5832080538864e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.11832621126131
353,1.0772705078125,3.5933876222213e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.118752612022612
354,1.080322265625,3.60356719055621e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.119179012783914
355,1.0833740234375,3.61374675889111e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.119605413545216
356,1.08642578125,3.62392632722602e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.120031814306518
357,1.0894775390625,3.63410589556092e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.12045821506782
358,1.092529296875,3.64428546389583e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.120884615829122
359,1.0955810546875,3.65446503223073e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.121311016590424
360,1.0986328125,3.66464460056564e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.121737417351726
361,1.1016845703125,3.67482416890054e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.122163818113028
362,1.104736328125,3.68500373723544e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.12259021887433
363,1.1077880859375,3.69518330557035e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.123016619635632
364,1.11083984375,3.70536287390525e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.123443020396934
365,1.1138916015625,3.71554244224016e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.123869421158236
366,1.116943359375,3.72572201057506e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.124295821919538
367,1.1199951171875,3.73590157890997e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.12472222268084
368,1.123046875,3.74608114724487e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.125148623442142
369,1.1260986328125,3.75626071557978e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.125575024203444
370,1.129150390625,3.76644028391468e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.126001424964746
371,1.1322021484375,3.77661985224959e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.126427825726048
372,1.13525390625,3.78679942058449e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.12685422648735
373,1.1383056640625,3.79697898891939e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.127280627248652
374,1.141357421875,3.8071585572543e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.127707028009954
375,1.1444091796875,3.8173381255892e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.128133428771256
376,1.1474609375,3.82751769392411e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.128559829532558
