Setting delta_T to a sum of reciprocal powers of 2 to avoid floating point errors:	0.0030517578125 from 0.003
Setting delta_r to a sum of reciprocal powers of 2 to avoid floating point errors:	0.0909423828125 from 0.0909090909090909
New r_max = 10.0032958984375 from 10

Remove the specific expressions for the inner boundary in void calculate_time_derivatives_of_vector_components().

Time start:	Mon Jun 03 13:49:51 2024

Parameter values (given in code units, then in SI units)
P_final                :	44.9688687          0.0015              
Omega_final            :	0.139723001463446   4188.79020478639    
R_LC_max               :	7.15701773885541    71570.1773885541    
r_min, r_max           :	1                   10.0032958984375    
n_r, delta_r           :	100                 0.0909423828125     
n_t, delta_t           :	501                 0.00628318530717959 
Timestep delta_T       :	0.0030517578125     1.01795683349045e-07
CFL max timestep       :	0.00628318530717959 2.09584502195168e-07
Length of simulation   :	4.5                 0.000150103842839168	steps: 1500
Est. CSV size (MB)     :	15.6561613082886
ell_max                :	20
n_max                  :	10
Printing values at ( r[99], theta[250] ) = ( 10.0032958984375, 1.57393791944849 ) = ( 10.0032958984375, 0.501 pi ).
dOmega_by_dT_index     :	0.00093148667642297	dOmega_by_dT:	0.310495558807657
Ramp start             :	1	0.0030517578125
Ramp stop              :	150	0.457763671875

use_outer_sponge_layer:	1
sigma_0, gamma, beta    :	0.8	6	4

CSV file saved:	CSV/20240603_g_sponge_in_terms_of_time_derivative_4_profiles.csv
CSV file saved:	CSV/20240603_g_sponge_in_terms_of_time_derivative_5_history.csv
CSV _3_VSH_coeffs not saved.
CSV file saved:	CSV/20240603_g_sponge_in_terms_of_time_derivative_7_BCs.csv
Log file saved:	Logs/20240603_g_sponge_in_terms_of_time_derivative.txt
T_index       T             |	B_r           B_t           B_p           |	E_r           E_t           E_p           |	% E pts chngd |	nans_tot      % done        Est. time left
31            0.0946045     |	-6.12799e-06  0.000282377   2.13481e-05   |	0.000125951   2.18426e-05   -0.000252763  |	0.1           |	0             2.1           0:20:32
32            0.0976562     |	-6.10836e-06  0.000269935   2.20986e-05   |	0.000122966   2.24587e-05   -0.000240345  |	0.1           |	0             2.2           0:20:23
33            0.100708      |	-6.08749e-06  0.00025768    2.28028e-05   |	0.000119845   2.30229e-05   -0.000228173  |	0.1           |	0             2.3           0:20:15
34            0.10376       |	-6.06511e-06  0.000245638   2.34702e-05   |	0.000116572   2.35445e-05   -0.000216292  |	0.1           |	0             2.3           0:20:06
35            0.106812      |	-6.04138e-06  0.000233848   2.41033e-05   |	0.000113186   2.4026e-05    -0.000204729  |	0.1           |	0             2.4           0:19:59
36            0.109863      |	-6.01615e-06  0.000222392   2.46666e-05   |	0.000109791   2.44349e-05   -0.000193525  |	0.1           |	0             2.5           0:19:52
37            0.112915      |	-5.98958e-06  0.000211198   2.52303e-05   |	0.000106268   2.48357e-05   -0.000182667  |	0.1           |	0             2.5           0:19:45
38            0.115967      |	-5.96154e-06  0.000200408   2.57054e-05   |	0.000102784   2.51485e-05   -0.000172229  |	0.1           |	0             2.6           0:19:38
39            0.119019      |	-5.93232e-06  0.00018995    2.61561e-05   |	9.92665e-05   2.54312e-05   -0.000162172  |	0.1           |	0             2.7           0:19:33
40            0.12207       |	-5.90132e-06  0.000179888   2.65697e-05   |	9.5781e-05    2.5672e-05    -0.000152536  |	0.1           |	0             2.7           0:19:27
41            0.125122      |	-5.8693e-06   0.000170243   2.69102e-05   |	9.23028e-05   2.58439e-05   -0.000143365  |	0.1           |	0             2.8           0:19:20
42            0.128174      |	-5.83543e-06  0.000161028   2.72215e-05   |	8.89357e-05   2.5979e-05    -0.000134613  |	0.1           |	0             2.9           0:19:15
43            0.131226      |	-5.8007e-06   0.00015225    2.74668e-05   |	8.55869e-05   2.6055e-05    -0.000126349  |	0.1           |	0             2.9           0:19:09
44            0.134277      |	-5.76447e-06  0.000143879   2.7689e-05    |	8.23579e-05   2.61003e-05   -0.000118478  |	0.1           |	0             3             0:19:04
45            0.137329      |	-5.72654e-06  0.000135982   2.78487e-05   |	7.91903e-05   2.60918e-05   -0.000111119  |	0.1           |	0             3.1           0:19:00
46            0.140381      |	-5.68798e-06  0.000128558   2.79398e-05   |	7.6186e-05    2.60181e-05   -0.000104206  |	0.1           |	0             3.1           0:18:55
47            0.143433      |	-5.64789e-06  0.000121528   2.80242e-05   |	7.32378e-05   2.59384e-05   -9.77234e-05  |	0.1           |	0             3.2           0:18:50
48            0.146484      |	-5.60617e-06  0.000115001   2.8026e-05    |	7.04922e-05   2.5783e-05    -9.16963e-05  |	0.1           |	0             3.3           0:18:47
49            0.149536      |	-5.5641e-06   0.000108864   2.79993e-05   |	6.78286e-05   2.56063e-05   -8.60807e-05  |	0.1           |	0             3.3           0:18:42
50            0.152588      |	-5.52107e-06  0.00010319    2.79084e-05   |	6.53093e-05   2.53797e-05   -8.09202e-05  |	0.1           |	0             3.4           0:18:38
51            0.15564       |	-5.47568e-06  9.7905e-05    2.7802e-05    |	6.29647e-05   2.51332e-05   -7.61058e-05  |	0.1           |	0             3.5           0:18:35
52            0.158691      |	-5.43044e-06  9.30667e-05   2.76293e-05   |	6.07062e-05   2.48502e-05   -7.1774e-05   |	0.1           |	0             3.5           0:18:32
53            0.161743      |	-5.3836e-06   8.8617e-05    2.74212e-05   |	5.86707e-05   2.45283e-05   -6.77495e-05  |	0.1           |	0             3.6           0:18:30
54            0.164795      |	-5.33693e-06  8.45678e-05   2.71448e-05   |	5.67638e-05   2.41629e-05   -6.41175e-05  |	0.1           |	0             3.7           0:18:30
55            0.167847      |	-5.28876e-06  8.0838e-05    2.68862e-05   |	5.4949e-05    2.38224e-05   -6.0817e-05   |	0.1           |	0             3.7           0:18:31
56            0.170898      |	-5.23915e-06  7.74824e-05   2.65526e-05   |	5.33471e-05   2.34174e-05   -5.78076e-05  |	0.1           |	0             3.8           0:18:28
57            0.17395       |	-5.19022e-06  7.44565e-05   2.61694e-05   |	5.18596e-05   2.29867e-05   -5.51157e-05  |	0.1           |	0             3.9           0:18:25
58            0.177002      |	-5.14122e-06  7.17259e-05   2.57829e-05   |	5.04662e-05   2.2569e-05    -5.27219e-05  |	0.1           |	0             3.9           0:18:21
59            0.180054      |	-5.09023e-06  6.92938e-05   2.53569e-05   |	4.92495e-05   2.21176e-05   -5.05551e-05  |	0.1           |	0             4             0:18:19
60            0.183105      |	-5.03946e-06  6.70854e-05   2.49055e-05   |	4.81316e-05   2.16533e-05   -4.85862e-05  |	0.1           |	0             4.1           0:18:16
61            0.186157      |	-4.98922e-06  6.51499e-05   2.44243e-05   |	4.70948e-05   2.11872e-05   -4.68949e-05  |	0.1           |	0             4.1           0:18:13
62            0.189209      |	-4.9391e-06   6.34037e-05   2.39232e-05   |	4.61913e-05   2.0701e-05    -4.53274e-05  |	0.1           |	0             4.2           0:18:10
63            0.192261      |	-4.88925e-06  6.17703e-05   2.34368e-05   |	4.53132e-05   2.02376e-05   -4.38852e-05  |	0.1           |	0             4.3           0:18:07
64            0.195312      |	-4.83909e-06  6.03156e-05   2.28923e-05   |	4.45486e-05   1.97287e-05   -4.25634e-05  |	0.1           |	0             4.3           0:18:05
65            0.198364      |	-4.7907e-06   5.88978e-05   2.2387e-05    |	4.37692e-05   1.92613e-05   -4.13079e-05  |	0.1           |	0             4.4           0:18:03
66            0.201416      |	-4.74328e-06  5.75708e-05   2.1846e-05    |	4.30572e-05   1.87645e-05   -4.01013e-05  |	0.1           |	0             4.5           0:18:03
67            0.204468      |	-4.69895e-06  5.62376e-05   2.13259e-05   |	4.22954e-05   1.8298e-05    -3.89335e-05  |	0.1           |	0             4.5           0:18:03
68            0.20752       |	-4.65146e-06  5.49596e-05   2.07666e-05   |	4.16365e-05   1.77809e-05   -3.77317e-05  |	0.1           |	0             4.6           0:18:01
69            0.210571      |	-4.60768e-06  5.37178e-05   2.02456e-05   |	4.0869e-05    1.73328e-05   -3.6688e-05   |	0.1           |	0             4.7           0:17:59
70            0.213623      |	-4.56527e-06  5.24775e-05   1.97072e-05   |	4.02003e-05   1.68448e-05   -3.55428e-05  |	0.1           |	0             4.7           0:17:56
71            0.216675      |	-4.52363e-06  5.12762e-05   1.91769e-05   |	3.94502e-05   1.63945e-05   -3.45307e-05  |	0.1           |	0             4.8           0:17:54
72            0.219727      |	-4.4856e-06   5.01111e-05   1.86591e-05   |	3.87712e-05   1.59431e-05   -3.34966e-05  |	0.1           |	0             4.9           0:17:53
73            0.222778      |	-4.44486e-06  4.89244e-05   1.81485e-05   |	3.80677e-05   1.5498e-05    -3.24559e-05  |	0.1           |	0             4.9           0:17:53
74            0.22583       |	-4.40645e-06  4.77258e-05   1.76336e-05   |	3.73702e-05   1.50472e-05   -3.13873e-05  |	0.1           |	0             5             0:17:54
75            0.228882      |	-4.37176e-06  4.65377e-05   1.71098e-05   |	3.66432e-05   1.46036e-05   -3.03583e-05  |	0.1           |	0             5.1           0:17:55
76            0.231934      |	-4.33776e-06  4.53734e-05   1.66543e-05   |	3.58827e-05   1.42256e-05   -2.94107e-05  |	0.1           |	0             5.1           0:17:56
77            0.234985      |	-4.30317e-06  4.41864e-05   1.61659e-05   |	3.51921e-05   1.37975e-05   -2.8345e-05   |	0.1           |	0             5.2           0:17:58
78            0.238037      |	-4.27369e-06  4.29495e-05   1.56663e-05   |	3.44348e-05   1.33741e-05   -2.72715e-05  |	0.1           |	0             5.3           0:17:57
79            0.241089      |	-4.23922e-06  4.18441e-05   1.51946e-05   |	3.36787e-05   1.29961e-05   -2.63936e-05  |	0.1           |	0             5.3           0:17:56
80            0.244141      |	-4.21112e-06  4.05678e-05   1.47518e-05   |	3.29539e-05   1.25949e-05   -2.52291e-05  |	0.1           |	0             5.4           0:17:55
81            0.247192      |	-4.18611e-06  3.92361e-05   1.43302e-05   |	3.20538e-05   1.2252e-05    -2.41825e-05  |	0.1           |	0             5.5           0:17:55
82            0.250244      |	-4.15586e-06  3.81438e-05   1.3862e-05    |	3.13065e-05   1.18803e-05   -2.33052e-05  |	0.1           |	0             5.5           0:17:53
83            0.253296      |	-4.13474e-06  3.68434e-05   1.34458e-05   |	3.05277e-05   1.15115e-05   -2.21556e-05  |	0.1           |	0             5.6           0:17:51
84            0.256348      |	-4.10903e-06  3.5496e-05    1.30128e-05   |	2.96325e-05   1.11526e-05   -2.10646e-05  |	0.1           |	0             5.7           0:17:50
85            0.259399      |	-4.08587e-06  3.42628e-05   1.26009e-05   |	2.87734e-05   1.08262e-05   -2.01073e-05  |	0.1           |	0             5.7           0:17:48
86            0.262451      |	-4.06769e-06  3.29109e-05   1.22398e-05   |	2.78869e-05   1.05153e-05   -1.90062e-05  |	0.1           |	0             5.8           0:17:46
87            0.265503      |	-4.04705e-06  3.16074e-05   1.178e-05     |	2.70052e-05   1.01453e-05   -1.79435e-05  |	0.1           |	0             5.9           0:17:45
88            0.268555      |	-4.02609e-06  3.03463e-05   1.13886e-05   |	2.61042e-05   9.83855e-06   -1.69876e-05  |	0.1           |	0             5.9           0:17:43
89            0.271606      |	-4.01113e-06  2.90423e-05   1.10375e-05   |	2.52027e-05   9.54971e-06   -1.59686e-05  |	0.1           |	0             6             0:17:41
90            0.274658      |	-3.99552e-06  2.76704e-05   1.0642e-05    |	2.42555e-05   9.22543e-06   -1.48805e-05  |	0.1           |	0             6.1           0:17:40
91            0.27771       |	-3.97642e-06  2.63158e-05   1.02287e-05   |	2.32768e-05   8.90181e-06   -1.38531e-05  |	0.1           |	0             6.1           0:17:38
92            0.280762      |	-3.96848e-06  2.5002e-05    9.88967e-06   |	2.23028e-05   8.6443e-06    -1.2904e-05   |	0.1           |	0             6.2           0:17:37
93            0.283813      |	-3.95389e-06  2.36646e-05   9.50118e-06   |	2.1341e-05    8.33366e-06   -1.18757e-05  |	0.1           |	0             6.3           0:17:37
94            0.286865      |	-3.94272e-06  2.21845e-05   9.14628e-06   |	2.02526e-05   8.0478e-06    -1.07898e-05  |	0.1           |	0             6.3           0:17:35
95            0.289917      |	-3.93076e-06  2.08947e-05   8.67858e-06   |	1.92414e-05   7.72114e-06   -9.87455e-06  |	0.1           |	0             6.4           0:17:34
96            0.292969      |	-3.92474e-06  1.95387e-05   8.35062e-06   |	1.82096e-05   7.469e-06     -8.91751e-06  |	0.1           |	0             6.5           0:17:32
97            0.296021      |	-3.91668e-06  1.81001e-05   7.97419e-06   |	1.71017e-05   7.18294e-06   -7.90423e-06  |	0.1           |	0             6.5           0:17:31
98            0.299072      |	-3.91078e-06  1.67309e-05   7.54345e-06   |	1.59942e-05   6.88952e-06   -6.98858e-06  |	0.1           |	0             6.6           0:17:30
99            0.302124      |	-3.90438e-06  1.54589e-05   7.09051e-06   |	1.49477e-05   6.5894e-06    -6.13544e-06  |	0.1           |	0             6.7           0:17:29
100           0.305176      |	-3.89943e-06  1.41644e-05   6.6841e-06    |	1.38696e-05   6.32282e-06   -5.30743e-06  |	0.1           |	0             6.7           0:17:29
101           0.308228      |	-3.89797e-06  1.28373e-05   6.25815e-06   |	1.27612e-05   6.04325e-06   -4.44798e-06  |	0.2           |	0             6.8           0:17:28
102           0.311279      |	-3.89725e-06  1.1699e-05    5.93671e-06   |	1.17546e-05   5.86412e-06   -3.83948e-06  |	0.2           |	0             6.9           0:17:27
103           0.314331      |	-3.89816e-06  1.1185e-05    5.67228e-06   |	1.12179e-05   5.76553e-06   -3.65965e-06  |	0.2           |	0             6.9           0:17:26
104           0.317383      |	-3.89769e-06  1.06631e-05   5.65722e-06   |	1.08322e-05   5.713e-06     -3.30517e-06  |	0.2           |	0             7             0:17:25
105           0.320435      |	-3.89474e-06  1.04082e-05   5.40534e-06   |	1.04984e-05   5.63296e-06   -3.28207e-06  |	0.3           |	0             7.1           0:17:24
106           0.323486      |	-3.89798e-06  1.02406e-05   5.54855e-06   |	1.04305e-05   5.67282e-06   -3.14229e-06  |	0.3           |	0             7.1           0:17:23
107           0.326538      |	-3.90287e-06  1.02247e-05   5.53981e-06   |	1.03555e-05   5.7146e-06    -3.25173e-06  |	0.3           |	0             7.2           0:17:22
108           0.32959       |	-3.9044e-06   1.01151e-05   5.7194e-06    |	2.43783e-05   5.7194e-06    -1.01151e-05  |	0.2           |	0             7.3           0:17:21
109           0.332642      |	-3.91294e-06  1.40951e-06   1.37128e-06   |	4.95311e-05   1.37128e-06   -1.40951e-06  |	0.2           |	0             7.3           0:17:20
110           0.335693      |	-3.91616e-06  -2.50285e-05  -3.633e-05    |	4.57743e-05   -3.633e-05    2.50285e-05   |	0.1           |	0             7.4           0:17:19
111           0.338745      |	-3.91984e-06  1.64946e-05   6.37643e-06   |	8.73673e-05   6.37643e-06   -1.64946e-05  |	0.1           |	0             7.5           0:17:17
112           0.341797      |	-3.92494e-06  -4.36421e-05  -2.85647e-05  |	0.000100135   -2.85647e-05  4.36421e-05   |	0.1           |	0             7.5           0:17:16
113           0.344849      |	-3.92771e-06  2.43905e-05   2.90932e-06   |	0.000125638   2.90932e-06   -2.43905e-05  |	0.1           |	0             7.6           0:17:15
114           0.3479        |	-3.93243e-06  -5.21628e-05  -1.65154e-05  |	0.000145544   -1.65154e-05  5.21628e-05   |	0.1           |	0             7.7           0:17:14
115           0.350952      |	-3.93506e-06  3.42326e-05   2.18583e-06   |	0.000168799   2.18583e-06   -3.42326e-05  |	0.1           |	0             7.7           0:17:13
116           0.354004      |	-3.93933e-06  -4.88494e-05  -8.62656e-06  |	0.000189648   -8.62656e-06  4.88494e-05   |	0.1           |	0             7.8           0:17:12
117           0.357056      |	-3.9399e-06   5.24831e-05   4.01364e-06   |	0.000212002   4.01364e-06   -5.24831e-05  |	0             |	0             7.9           0:17:11
118           0.360107      |	-3.94597e-06  -2.92412e-05  -4.2556e-06   |	0.000233105   -4.2556e-06   2.92412e-05   |	0             |	0             7.9           0:17:11
119           0.363159      |	-3.94542e-06  0.000112639   1.21021e-05   |	0.000254896   1.21021e-05   -0.000112639  |	0             |	0             8             0:17:09
120           0.366211      |	-3.94964e-06  2.28695e-05   1.48581e-06   |	0.000276225   1.48581e-06   -2.28695e-05  |	0             |	0             8.1           0:17:08
121           0.369263      |	-3.95097e-06  -6.48414e-05  -8.4703e-07   |	0.000296641   -8.4703e-07   6.48414e-05   |	0             |	0             8.1           0:17:07
122           0.372314      |	-3.94901e-06  8.52604e-05   3.37171e-06   |	0.000318636   3.37171e-06   -8.52604e-05  |	0             |	0             8.2           0:17:06
123           0.375366      |	-3.95467e-06  -1.44005e-05  1.33679e-06   |	0.000339504   1.33679e-06   1.44005e-05   |	0             |	0             8.3           0:17:05
124           0.378418      |	-3.95098e-06  0.00028264    -2.47761e-05  |	0.000358777   -2.47761e-05  -0.00028264   |	0             |	0             8.3           0:17:04
125           0.38147       |	-3.95997e-06  9.55817e-05   -5.77588e-06  |	0.000381215   -5.77588e-06  -9.55817e-05  |	0             |	0             8.4           0:17:03
126           0.384521      |	-3.95531e-06  0.000124264   -9.30201e-06  |	0.000401794   -9.30201e-06  -0.000124264  |	0             |	0             8.5           0:17:02
127           0.387573      |	-3.95722e-06  0.000124922   -8.61568e-06  |	0.000422753   -8.61568e-06  -0.000124922  |	0             |	0             8.5           0:17:01
128           0.390625      |	-3.95711e-06  0.000111706   -7.33408e-06  |	0.000443629   -7.33408e-06  -0.000111706  |	0             |	0             8.6           0:17:00
129           0.393677      |	-3.95635e-06  9.53826e-05   -5.74252e-06  |	0.000464345   -5.74252e-06  -9.53826e-05  |	0             |	0             8.7           0:16:59
130           0.396729      |	-3.95411e-06  7.35611e-05   -3.93227e-06  |	0.000485059   -3.93227e-06  -7.35611e-05  |	0             |	0             8.7           0:16:58
131           0.39978       |	-3.95271e-06  3.87793e-05   -1.56322e-06  |	0.000505612   -1.56322e-06  -3.87793e-05  |	0             |	0             8.8           0:16:57
132           0.402832      |	-3.94625e-06  -5.21131e-05  2.7707e-06    |	0.000525964   2.7707e-06    5.21131e-05   |	0             |	0             8.9           0:16:56
133           0.405884      |	-3.94424e-06  0.000143498   -7.63859e-06  |	0.000546321   -7.63859e-06  -0.000143498  |	0             |	0             8.9           0:16:55
134           0.408936      |	-3.94123e-06  8.29696e-06   5.47068e-07   |	0.000566674   5.47068e-07   -8.29696e-06  |	0             |	0             9             0:16:54
135           0.411987      |	-3.93486e-06  -0.000515394  -3.60115e-05  |	0.000582481   -3.60115e-05  0.000515394   |	0             |	0             9.1           0:16:52
136           0.415039      |	-3.9224e-06   -9.66221e-05  -1.04308e-05  |	0.000605659   -1.04308e-05  9.66221e-05   |	0             |	0             9.1           0:16:52
137           0.418091      |	-3.91991e-06  -0.000159115  -1.10265e-05  |	0.000624997   -1.10265e-05  0.000159115   |	0             |	0             9.2           0:16:51
138           0.421143      |	-3.91578e-06  -0.000152791  -1.26569e-05  |	0.000644818   -1.26569e-05  0.000152791   |	0             |	0             9.3           0:16:50
139           0.424194      |	-3.90433e-06  -0.000114379  -8.9395e-06   |	0.000664915   -8.9395e-06   0.000114379   |	0             |	0             9.3           0:16:48
140           0.427246      |	-3.90297e-06  -6.94181e-05  -5.97245e-06  |	0.000684646   -5.97245e-06  6.94181e-05   |	0             |	0             9.4           0:16:47
141           0.430298      |	-3.89178e-06  6.79195e-06   3.77964e-07   |	0.000704555   3.77964e-07   -6.79195e-06  |	0             |	0             9.5           0:16:46
142           0.43335       |	-3.88974e-06  -0.000812415  -4.28409e-05  |	0.000718609   -4.28409e-05  0.000812415   |	0             |	0             9.5           0:16:45
143           0.436401      |	-3.86351e-06  -0.000234207  -1.31376e-05  |	0.000742151   -1.31376e-05  0.000234207   |	0             |	0             9.6           0:16:44
144           0.439453      |	-3.86722e-06  -0.000370003  -1.98318e-05  |	0.000760454   -1.98318e-05  0.000370003   |	0             |	0             9.7           0:16:43
145           0.442505      |	-3.84944e-06  -0.000359608  -1.94394e-05  |	0.000779909   -1.94394e-05  0.000359608   |	0             |	0             9.7           0:16:42
146           0.445557      |	-3.84398e-06  -0.000337573  -1.82899e-05  |	0.000799305   -1.82899e-05  0.000337573   |	0             |	0             9.8           0:16:42
147           0.448608      |	-3.8296e-06   -0.000315608  -1.72131e-05  |	0.000818602   -1.72131e-05  0.000315608   |	0             |	0             9.9           0:16:41
148           0.45166       |	-3.8284e-06   -0.000294581  -1.60847e-05  |	0.00083785    -1.60847e-05  0.000294581   |	0             |	0             9.9           0:16:40
149           0.454712      |	-3.81202e-06  -0.000270325  -1.48917e-05  |	0.000856968   -1.48917e-05  0.000270325   |	0             |	0             10            0:16:40
150           0.457764      |	-3.81022e-06  -0.000246202  -1.35776e-05  |	0.000876157   -1.35776e-05  0.000246202   |	0             |	0             10.1          0:16:39
151           0.460815      |	-3.79653e-06  -0.000218933  -1.22263e-05  |	0.000885731   -1.22263e-05  0.000218933   |	0             |	0             10.1          0:16:38
152           0.463867      |	-3.78894e-06  -0.000189521  -1.06706e-05  |	0.000895535   -1.06706e-05  0.000189521   |	0             |	0             10.2          0:16:37
153           0.466919      |	-3.78203e-06  -0.000157286  -8.97638e-06  |	0.000904905   -8.97638e-06  0.000157286   |	0             |	0             10.3          0:16:35
154           0.469971      |	-3.76802e-06  -0.000117384  -6.86231e-06  |	0.000914588   -6.86231e-06  0.000117384   |	0             |	0             10.3          0:16:34
155           0.473022      |	-3.76266e-06  -6.68982e-05  -4.05801e-06  |	0.000923843   -4.05801e-06  6.68982e-05   |	0             |	0             10.4          0:16:35
156           0.476074      |	-3.74989e-06  2.86437e-05   1.42557e-06   |	0.0009334     1.42557e-06   -2.86437e-05  |	0             |	0             10.5          0:16:35
