Setting delta_T to a sum of reciprocal powers of 2 to avoid floating point errors:	0.0030517578125 from 0.003
Setting delta_r to a sum of reciprocal powers of 2 to avoid floating point errors:	0.0909423828125 from 0.0909090909090909
New r_max = 10.0032958984375 from 10

Code seems stable so run for more timesteps.

Time start:	Mon Jun 10 15:32:23 2024

Parameter values (given in code units, then in SI units)
P_final                :	44.9688687          0.0015              
Omega_final            :	0.139723001463446   4188.79020478639    
R_LC_max               :	7.15701773885541    71570.1773885541    
r_min, r_max           :	1                   10.0032958984375    
n_r, delta_r           :	100                 0.0909423828125     
n_t, delta_t           :	1001                0.00314159265358979 
Timestep delta_T       :	0.0030517578125     1.01795683349045e-07
CFL max timestep       :	0.00314159265358979 1.04792251097584e-07
Length of simulation   :	6                   0.000200138457118891	steps: 2000
Est. CSV size (MB)     :	40.484619140625
ell_max                :	20
n_max                  :	10
Printing values at ( r[99], theta[250] ) = ( 10.0032958984375, 0.786968959724243 ) = ( 10.0032958984375, 0.2505 pi ).
dOmega_by_dT_index     :	0.00093148667642297	dOmega_by_dT:	0.310495558807657
Ramp start             :	1	0.0030517578125
Ramp stop              :	150	0.457763671875

use_outer_sponge_layer:	1
sigma_0, gamma, beta    :	0.8	6	4

CSV file saved:	CSV/20240610_d_longer_4_profiles.csv
CSV file saved:	CSV/20240610_d_longer_5_history.csv
CSV _3_VSH_coeffs not saved.
CSV file saved:	CSV/20240610_d_longer_7_BCs.csv
Log file saved:	Logs/20240610_d_longer.txt
T_index       T             |	B_r           B_t           B_p           |	E_r           E_t           E_p           |	% E pts chngd |	nans_tot      % done        Est. time left
151           0.460815      |	0.0013966     1.39321e-06   0.000465527   |	0.000801395   0.000465527   -1.39321e-06  |	0             |	0             7.6           0:46:08
152           0.463867      |	0.00139655    -4.4971e-07   0.000466119   |	0.000811916   0.000466119   4.4971e-07    |	0             |	0             7.7           0:46:05
153           0.466919      |	0.00139645    -3.5926e-06   0.000467321   |	0.000822532   0.000467321   3.5926e-06    |	0             |	0             7.7           0:46:02
154           0.469971      |	0.00139631    -6.21997e-06  0.000469203   |	0.000833182   0.000469203   6.21997e-06   |	0             |	0             7.8           0:45:58
155           0.473022      |	0.00139624    -9.42756e-06  0.00047118    |	0.000843754   0.00047118    9.42756e-06   |	0             |	0             7.8           0:45:55
156           0.476074      |	0.00139622    -1.17517e-05  0.000474379   |	0.000854372   0.000474379   1.17517e-05   |	0             |	0             7.9           0:45:51
157           0.479126      |	0.00139612    -1.24929e-05  0.000476233   |	0.000865041   0.000476233   1.24929e-05   |	0             |	0             7.9           0:45:48
158           0.482178      |	0.00139595    -1.45675e-05  0.000476166   |	0.000875488   0.000476166   1.45675e-05   |	0             |	0             8             0:45:44
159           0.485229      |	0.00139588    -1.91481e-05  0.000477643   |	0.000885782   0.000477643   1.91481e-05   |	0             |	0             8             0:45:41
160           0.488281      |	0.00139589    -2.18075e-05  0.000482156   |	0.000896179   0.000482156   2.18075e-05   |	0             |	0             8.1           0:45:42
161           0.491333      |	0.00139579    -2.1114e-05   0.000484184   |	0.000906534   0.000484184   2.1114e-05    |	0             |	0             8.1           0:45:44
162           0.494385      |	0.00139562    -2.29538e-05  0.00048295    |	0.000916435   0.00048295    2.29538e-05   |	0             |	0             8.2           0:45:44
163           0.497437      |	0.00139554    -2.83321e-05  0.000484293   |	0.000926137   0.000484293   2.83321e-05   |	0             |	0             8.2           0:45:41
164           0.500488      |	0.00139554    -3.07083e-05  0.000489681   |	0.000935916   0.000489681   3.07083e-05   |	0.1           |	0             8.3           0:45:39
165           0.50354       |	0.00139546    -2.89332e-05  0.000491407   |	0.000945467   0.000491407   2.89332e-05   |	0.1           |	0             8.3           0:45:37
166           0.506592      |	0.00139531    -3.05166e-05  0.000489317   |	0.000954353   0.000489317   3.05166e-05   |	0.2           |	0             8.4           0:45:40
167           0.509644      |	0.00139522    -3.64295e-05  0.000490373   |	0.000962984   0.000490373   3.64295e-05   |	0.4           |	0             8.4           0:45:42
168           0.512695      |	0.0013952     -3.84969e-05  0.000496525   |	0.000971614   0.000496525   3.84969e-05   |	0.5           |	0             8.5           0:45:41
169           0.515747      |	0.00139514    -3.54019e-05  0.000497896   |	0.00097976    0.000497896   3.54019e-05   |	0.6           |	0             8.5           0:45:38
170           0.518799      |	0.00139504    -3.66229e-05  0.000494809   |	0.000986945   0.000494809   3.66229e-05   |	0.7           |	0             8.6           0:45:35
171           0.521851      |	0.0013949     -4.28805e-05  0.000495542   |	0.000993637   0.000495542   4.28805e-05   |	0.8           |	0             8.6           0:45:33
172           0.524902      |	0.00139488    -4.40875e-05  0.000502252   |	0.00100028    0.000502252   4.40875e-05   |	0.8           |	0             8.7           0:45:30
173           0.527954      |	0.00139485    -3.99522e-05  0.000502935   |	0.00100606    0.000502935   3.99522e-05   |	0.9           |	0             8.7           0:45:27
174           0.531006      |	0.00139479    -4.04035e-05  0.000499028   |	0.00101069    0.000499028   4.04035e-05   |	0.9           |	0             8.8           0:45:24
175           0.534058      |	0.0013946     -4.66321e-05  0.000499101   |	0.00101498    0.000499101   4.66321e-05   |	0.9           |	0             8.8           0:45:21
176           0.537109      |	0.00139456    -4.74793e-05  0.000506039   |	0.00101886    0.000506039   4.74793e-05   |	0.9           |	0             8.9           0:45:21
177           0.540161      |	0.00139458    -4.16761e-05  0.000506315   |	0.00102164    0.000506315   4.16761e-05   |	0.9           |	0             8.9           0:45:21
178           0.543213      |	0.00139454    -4.16989e-05  0.000501202   |	0.00102319    0.000501202   4.16989e-05   |	0.9           |	0             9             0:45:21
179           0.546265      |	0.00139428    -4.74567e-05  0.00050095    |	0.00102436    0.00050095    4.74567e-05   |	0.9           |	0             9             0:45:21
180           0.549316      |	0.00139423    -4.73986e-05  0.000507602   |	0.00102487    0.000507602   4.73986e-05   |	0.9           |	0             9.1           0:45:21
