Setting delta_T to a sum of reciprocal powers of 2 to avoid floating point errors:	0.0030517578125 from 0.003
Setting delta_r to a sum of reciprocal powers of 2 to avoid floating point errors:	0.0909423828125 from 0.0909090909090909
New r_max = 10.0032958984375 from 10

Same as 20240610_e and 20240611_a but with Petri's boundary conditions, to enable a direct comparison.

Time start:	Tue Jun 11 12:54:05 2024

Parameter values (given in code units, then in SI units)
P_final                :	44.9688687          0.0015              
Omega_final            :	0.139723001463446   4188.79020478639    
R_LC_max               :	7.15701773885541    71570.1773885541    
r_min, r_max           :	1                   10.0032958984375    
n_r, delta_r           :	100                 0.0909423828125     
n_t, delta_t           :	1001                0.00314159265358979 
Timestep delta_T       :	0.0030517578125     1.01795683349045e-07
CFL max timestep       :	0.00314159265358979 1.04792251097584e-07
Length of simulation   :	1.5                 5.00346142797228e-05	steps: 500
Est. CSV size (MB)     :	10.1211547851562
ell_max                :	20
n_max                  :	10
Printing values at ( r[99], theta[250] ) = ( 10.0032958984375, 0.786968959724243 ) = ( 10.0032958984375, 0.2505 pi ).
dOmega_by_dT_index     :	0.00093148667642297	dOmega_by_dT:	0.310495558807657
Ramp start             :	1	0.0030517578125
Ramp stop              :	150	0.457763671875

use_outer_sponge_layer:	1
sigma_0, gamma, beta    :	0.8	6	4

CSV file saved:	CSV/20240611_b_Petri_BCs_4_profiles.csv
CSV file saved:	CSV/20240611_b_Petri_BCs_5_history.csv
CSV _3_VSH_coeffs not saved.
CSV file saved:	CSV/20240611_b_Petri_BCs_7_BCs.csv
Log file saved:	Logs/20240611_b_Petri_BCs.txt
T_index       T             |	B_r           B_t           B_p           |	E_r           E_t           E_p           |	% E pts chngd |	nans_tot      % done        Est. time left
24            0.0732422     |	0.0014152     0.000330396   -0.000116467  |	3.0462e-05    -0.000116467  -0.000330396  |	0.1           |	0             5             0:22:16
25            0.0762939     |	0.00141537    0.000329206   -0.000121092  |	3.01287e-05   -0.000121092  -0.000329206  |	0.1           |	0             5.2           0:22:26
26            0.0793457     |	0.00141554    0.000327999   -0.000125656  |	2.98397e-05   -0.000125656  -0.000327999  |	0.1           |	0             5.4           0:22:36
27            0.0823975     |	0.0014157     0.000326775   -0.000130174  |	2.9599e-05    -0.000130174  -0.000326775  |	0.1           |	0             5.6           0:22:44
28            0.0854492     |	0.00141586    0.000325535   -0.000134644  |	2.94331e-05   -0.000134644  -0.000325535  |	0.1           |	0             5.8           0:22:53
29            0.088501      |	0.00141602    0.000324282   -0.000139059  |	2.93614e-05   -0.000139059  -0.000324282  |	0.1           |	0             6             0:23:00
30            0.0915527     |	0.00141617    0.000323017   -0.000143413  |	2.94003e-05   -0.000143413  -0.000323017  |	0.1           |	0             6.2           0:23:05
31            0.0946045     |	0.00141632    0.000321742   -0.00014772   |	2.95552e-05   -0.00014772   -0.000321742  |	0.1           |	0             6.4           0:23:09
32            0.0976562     |	0.00141646    0.000320457   -0.000151988  |	2.9842e-05    -0.000151988  -0.000320457  |	0.1           |	0             6.6           0:23:14
33            0.100708      |	0.00141661    0.000319168   -0.000156181  |	3.02981e-05   -0.000156181  -0.000319168  |	0.1           |	0             6.8           0:23:20
34            0.10376       |	0.00141674    0.000317873   -0.000160334  |	3.09041e-05   -0.000160334  -0.000317873  |	0.1           |	0             7             0:23:24
35            0.106812      |	0.00141688    0.000316577   -0.000164421  |	3.16975e-05   -0.000164421  -0.000316577  |	0.1           |	0             7.2           0:23:27
36            0.109863      |	0.00141702    0.000315277   -0.000168484  |	3.26593e-05   -0.000168484  -0.000315277  |	0.1           |	0             7.4           0:23:20
37            0.112915      |	0.00141715    0.000313985   -0.000172492  |	3.38292e-05   -0.000172492  -0.000313985  |	0.1           |	0             7.6           0:23:12
38            0.115967      |	0.00141728    0.000312694   -0.000176443  |	3.52149e-05   -0.000176443  -0.000312694  |	0.1           |	0             7.8           0:23:17
39            0.119019      |	0.0014174     0.000311414   -0.000180358  |	3.6803e-05    -0.000180358  -0.000311414  |	0.1           |	0             8             0:23:19
40            0.12207       |	0.00141753    0.000310138   -0.000184233  |	3.86174e-05   -0.000184233  -0.000310138  |	0.1           |	0             8.2           0:23:23
41            0.125122      |	0.00141765    0.000308881   -0.000188055  |	4.06705e-05   -0.000188055  -0.000308881  |	0.1           |	0             8.4           0:23:29
42            0.128174      |	0.00141778    0.000307635   -0.000191846  |	4.29482e-05   -0.000191846  -0.000307635  |	0.1           |	0             8.6           0:23:31
43            0.131226      |	0.0014179     0.000306403   -0.000195584  |	4.54836e-05   -0.000195584  -0.000306403  |	0.1           |	0             8.8           0:23:38
44            0.134277      |	0.00141802    0.000305194   -0.000199307  |	4.82395e-05   -0.000199307  -0.000305194  |	0.1           |	0             9             0:23:41
45            0.137329      |	0.00141814    0.000304004   -0.000202967  |	5.12718e-05   -0.000202967  -0.000304004  |	0.1           |	0             9.2           0:23:42
46            0.140381      |	0.00141826    0.000302839   -0.00020662   |	5.45262e-05   -0.00020662   -0.000302839  |	0.1           |	0             9.4           0:23:43
47            0.143433      |	0.00141838    0.000301702   -0.000210205  |	5.80659e-05   -0.000210205  -0.000301702  |	0.1           |	0             9.6           0:23:43
48            0.146484      |	0.00141849    0.000300586   -0.000213783  |	6.18312e-05   -0.000213783  -0.000300586  |	0.1           |	0             9.8           0:23:44
49            0.149536      |	0.00141861    0.000299506   -0.000217324  |	6.58528e-05   -0.000217324  -0.000299506  |	0.1           |	0             10            0:23:44
50            0.152588      |	0.00141873    0.000298453   -0.000220823  |	7.01451e-05   -0.000220823  -0.000298453  |	0.1           |	0             10.2          0:23:47
51            0.15564       |	0.00141885    0.000297436   -0.000224311  |	7.46551e-05   -0.000224311  -0.000297436  |	0.1           |	0             10.4          0:23:48
52            0.158691      |	0.00141898    0.000296456   -0.00022783   |	7.94364e-05   -0.00022783   -0.000296456  |	0.2           |	0             10.6          0:23:48
53            0.161743      |	0.0014191     0.000295536   -0.000231491  |	8.43872e-05   -0.000231491  -0.000295536  |	0.2           |	0             10.8          0:23:39
54            0.164795      |	0.00141922    0.000294655   -0.000234977  |	8.95984e-05   -0.000234977  -0.000294655  |	0.2           |	0             11            0:23:29
55            0.167847      |	0.00141935    0.000293819   -0.000238394  |	9.50112e-05   -0.000238394  -0.000293819  |	0.2           |	0             11.2          0:23:29
56            0.170898      |	0.00141947    0.000293002   -0.000241696  |	0.000100639   -0.000241696  -0.000293002  |	0.2           |	0             11.4          0:23:29
57            0.17395       |	0.0014196     0.00029221    -0.000244905  |	0.000106475   -0.000244905  -0.00029221   |	0.2           |	0             11.6          0:23:29
58            0.177002      |	0.00141972    0.000291428   -0.000248017  |	0.000112517   -0.000248017  -0.000291428  |	0.2           |	0             11.8          0:23:28
59            0.180054      |	0.00141985    0.000290664   -0.000251072  |	0.000118767   -0.000251072  -0.000290664  |	0.2           |	0             12            0:23:28
60            0.183105      |	0.00141998    0.000289897   -0.000254108  |	0.000125195   -0.000254108  -0.000289897  |	0.2           |	0             12.2          0:23:27
61            0.186157      |	0.00142011    0.000289159   -0.00025712   |	0.000131837   -0.00025712   -0.000289159  |	0.2           |	0             12.4          0:23:26
62            0.189209      |	0.00142024    0.000288433   -0.00026014   |	0.000138652   -0.00026014   -0.000288433  |	0.2           |	0             12.6          0:23:25
63            0.192261      |	0.00142037    0.000287722   -0.000263187  |	0.000145648   -0.000263187  -0.000287722  |	0.2           |	0             12.8          0:23:24
64            0.195312      |	0.00142051    0.00028703    -0.000266254  |	0.00015283    -0.000266254  -0.00028703   |	0.2           |	0             13            0:23:22
65            0.198364      |	0.00142066    0.000286359   -0.000269368  |	0.000160175   -0.000269368  -0.000286359  |	0.2           |	0             13.2          0:23:21
66            0.201416      |	0.0014208     0.000285734   -0.000272532  |	0.000167663   -0.000272532  -0.000285734  |	0.2           |	0             13.4          0:23:20
67            0.204468      |	0.00142096    0.000285112   -0.00027575   |	0.000175312   -0.00027575   -0.000285112  |	0.2           |	0             13.6          0:23:18
68            0.20752       |	0.00142111    0.000284544   -0.000279022  |	0.000183076   -0.000279022  -0.000284544  |	0.2           |	0             13.8          0:23:17
69            0.210571      |	0.00142128    0.000284004   -0.00028235   |	0.000190962   -0.00028235   -0.000284004  |	0.2           |	0             14            0:23:15
70            0.213623      |	0.00142144    0.000283498   -0.000285736  |	0.000198949   -0.000285736  -0.000283498  |	0.2           |	0             14.2          0:23:13
71            0.216675      |	0.00142161    0.000283043   -0.000289156  |	0.000207018   -0.000289156  -0.000283043  |	0.2           |	0             14.4          0:23:04
72            0.219727      |	0.00142178    0.0002826     -0.000292647  |	0.000215167   -0.000292647  -0.0002826    |	0.2           |	0             14.6          0:23:00
73            0.222778      |	0.00142196    0.000282197   -0.000296193  |	0.000223371   -0.000296193  -0.000282197  |	0.2           |	0             14.8          0:22:59
74            0.22583       |	0.00142214    0.000281829   -0.000299767  |	0.000231617   -0.000299767  -0.000281829  |	0.3           |	0             15            0:22:58
75            0.228882      |	0.00142232    0.000281492   -0.000303372  |	0.000239898   -0.000303372  -0.000281492  |	0.3           |	0             15.2          0:22:57
76            0.231934      |	0.00142251    0.000281189   -0.000306542  |	0.00024833    -0.000306542  -0.000281189  |	0.4           |	0             15.4          0:22:55
77            0.234985      |	0.00142269    0.000280823   -0.000310213  |	0.000256739   -0.000310213  -0.000280823  |	0.4           |	0             15.6          0:22:53
78            0.238037      |	0.00142288    0.000280501   -0.000314114  |	0.000265102   -0.000314114  -0.000280501  |	0.4           |	0             15.8          0:22:51
79            0.241089      |	0.00142308    0.000280277   -0.000318304  |	0.000273362   -0.000318304  -0.000280277  |	0.4           |	0             16            0:22:49
80            0.244141      |	0.00142327    0.000280117   -0.000322598  |	0.000281497   -0.000322598  -0.000280117  |	0.4           |	0             16.2          0:22:48
81            0.247192      |	0.00142346    0.00028002    -0.000326956  |	0.000289501   -0.000326956  -0.00028002   |	0.4           |	0             16.4          0:22:46
82            0.250244      |	0.00142366    0.000280092   -0.000331387  |	0.000297302   -0.000331387  -0.000280092  |	0.4           |	0             16.6          0:22:44
83            0.253296      |	0.00142385    0.000280182   -0.000335652  |	0.00030497    -0.000335652  -0.000280182  |	0.5           |	0             16.8          0:22:42
84            0.256348      |	0.00142405    0.000280376   -0.000339862  |	0.000312483   -0.000339862  -0.000280376  |	0.5           |	0             17            0:22:40
85            0.259399      |	0.00142422    0.000280554   -0.000343907  |	0.000319786   -0.000343907  -0.000280554  |	0.5           |	0             17.2          0:22:38
86            0.262451      |	0.00142442    0.000280816   -0.000347859  |	0.000326969   -0.000347859  -0.000280816  |	0.5           |	0             17.4          0:22:35
87            0.265503      |	0.00142459    0.00028103    -0.000351616  |	0.000333911   -0.000351616  -0.00028103   |	0.5           |	0             17.6          0:22:33
88            0.268555      |	0.00142477    0.000281241   -0.000355272  |	0.000340765   -0.000355272  -0.000281241  |	0.5           |	0             17.8          0:22:31
89            0.271606      |	0.00142495    0.00028143    -0.000358819  |	0.000347431   -0.000358819  -0.00028143   |	0.5           |	0             18            0:22:23
90            0.274658      |	0.00142512    0.000281589   -0.000362275  |	0.000353956   -0.000362275  -0.000281589  |	0.6           |	0             18.2          0:22:21
91            0.27771       |	0.00142531    0.000281635   -0.000366173  |	0.000360243   -0.000366173  -0.000281635  |	0.6           |	0             18.4          0:22:19
92            0.280762      |	0.00142547    0.000281743   -0.000369801  |	0.000366217   -0.000369801  -0.000281743  |	0.6           |	0             18.6          0:22:17
93            0.283813      |	0.00142565    0.000281841   -0.000373047  |	0.000372145   -0.000373047  -0.000281841  |	0.7           |	0             18.8          0:22:15
94            0.286865      |	0.0014258     0.000281885   -0.000376097  |	0.000377884   -0.000376097  -0.000281885  |	0.7           |	0             19            0:22:13
95            0.289917      |	0.00142597    0.000281833   -0.000378921  |	0.000383594   -0.000378921  -0.000281833  |	0.7           |	0             19.2          0:22:10
96            0.292969      |	0.00142614    0.000281611   -0.000381648  |	0.000389303   -0.000381648  -0.000281611  |	0.7           |	0             19.4          0:22:08
97            0.296021      |	0.00142629    0.000281205   -0.000384483  |	0.000394933   -0.000384483  -0.000281205  |	0.7           |	0             19.6          0:22:06
98            0.299072      |	0.00142646    0.000280761   -0.00038759   |	0.0004004     -0.00038759   -0.000280761  |	0.7           |	0             19.8          0:22:03
99            0.302124      |	0.00142662    0.000280107   -0.000390882  |	0.000405827   -0.000390882  -0.000280107  |	0.7           |	0             20            0:22:01
100           0.305176      |	0.0014268     0.000279462   -0.000394593  |	0.000411004   -0.000394593  -0.000279462  |	0.8           |	0             20.2          0:22:00
101           0.308228      |	0.00142698    0.000278679   -0.000398579  |	0.000415967   -0.000398579  -0.000278679  |	0.8           |	0             20.4          0:21:58
102           0.311279      |	0.00142717    0.000278064   -0.000402492  |	0.000420688   -0.000402492  -0.000278064  |	0.9           |	0             20.6          0:21:56
103           0.314331      |	0.00142737    0.000277425   -0.000406884  |	0.000425105   -0.000406884  -0.000277425  |	0.9           |	0             20.8          0:21:56
104           0.317383      |	0.00142756    0.000276731   -0.000411575  |	0.000429143   -0.000411575  -0.000276731  |	0.9           |	0             21            0:21:55
105           0.320435      |	0.00142777    0.000276097   -0.000416642  |	0.000432722   -0.000416642  -0.000276097  |	1             |	0             21.2          0:21:54
106           0.323486      |	0.00142799    0.000275526   -0.000421962  |	0.000435764   -0.000421962  -0.000275526  |	1             |	0             21.4          0:21:50
107           0.326538      |	0.00142822    0.000275057   -0.00042741   |	0.000438239   -0.00042741   -0.000275057  |	1.1           |	0             21.6          0:21:48
108           0.32959       |	0.00142844    0.000274601   -0.000432952  |	0.000440106   -0.000432952  -0.000274601  |	1.1           |	0             21.8          0:21:45
109           0.332642      |	0.00142868    0.000274322   -0.000438355  |	0.000441298   -0.000438355  -0.000274322  |	1.1           |	0             22            0:21:43
110           0.335693      |	0.0014289     0.000274106   -0.000443336  |	0.000441848   -0.000443336  -0.000274106  |	1.1           |	0             22.2          0:21:40
111           0.338745      |	0.00142911    0.000273805   -0.000447828  |	0.000441988   -0.000447828  -0.000273805  |	1             |	0             22.4          0:21:39
112           0.341797      |	0.00142932    0.000273391   -0.000451868  |	0.000441684   -0.000451868  -0.000273391  |	1             |	0             22.6          0:21:37
113           0.344849      |	0.0014295     0.000272627   -0.000455504  |	0.000441163   -0.000455504  -0.000272627  |	0.9           |	0             22.8          0:21:35
114           0.3479        |	0.00142965    0.000271621   -0.000458897  |	0.000440323   -0.000458897  -0.000271621  |	0.8           |	0             23            0:21:33
115           0.350952      |	0.00142984    0.000270372   -0.000461957  |	0.000439441   -0.000461957  -0.000270372  |	0.7           |	0             23.2          0:21:31
116           0.354004      |	0.00142996    0.000268623   -0.000465198  |	0.000438343   -0.000465198  -0.000268623  |	0.7           |	0             23.4          0:21:28
117           0.357056      |	0.00143014    0.000266788   -0.000468437  |	0.000437111   -0.000468437  -0.000266788  |	0.6           |	0             23.6          0:21:25
118           0.360107      |	0.00143028    0.000264459   -0.000471401  |	0.000436119   -0.000471401  -0.000264459  |	0.5           |	0             23.8          0:21:23
119           0.363159      |	0.00143046    0.000261804   -0.000474513  |	0.000434901   -0.000474513  -0.000261804  |	0.4           |	0             24            0:21:20
120           0.366211      |	0.00143065    0.000259083   -0.000478033  |	0.000433278   -0.000478033  -0.000259083  |	0.3           |	0             24.2          0:21:17
121           0.369263      |	0.00143081    0.000256122   -0.000481951  |	0.00043136    -0.000481951  -0.000256122  |	0.3           |	0             24.4          0:21:14
122           0.372314      |	0.00143101    0.00025343    -0.000486402  |	0.000428938   -0.000486402  -0.00025343   |	0.3           |	0             24.6          0:21:09
123           0.375366      |	0.00143118    0.000250298   -0.000490944  |	0.00042627    -0.000490944  -0.000250298  |	0.2           |	0             24.8          0:21:05
124           0.378418      |	0.00143141    0.000247667   -0.000496022  |	0.000422951   -0.000496022  -0.000247667  |	0.2           |	0             25            0:21:03
125           0.38147       |	0.0014316     0.00024467    -0.000501264  |	0.000419192   -0.000501264  -0.00024467   |	0.2           |	0             25.2          0:21:00
126           0.384521      |	0.00143183    0.000241772   -0.000506472  |	0.000415097   -0.000506472  -0.000241772  |	0.2           |	0             25.4          0:20:57
127           0.387573      |	0.00143205    0.000238976   -0.000511984  |	0.000410358   -0.000511984  -0.000238976  |	0.1           |	0             25.6          0:20:55
128           0.390625      |	0.00143226    0.000236005   -0.000517397  |	0.000405141   -0.000517397  -0.000236005  |	0.1           |	0             25.8          0:20:52
129           0.393677      |	0.00143255    0.000233409   -0.000522873  |	0.000399411   -0.000522873  -0.000233409  |	0.1           |	0             26            0:20:49
130           0.396729      |	0.00143277    0.000230406   -0.000528214  |	0.000393228   -0.000528214  -0.000230406  |	0.1           |	0             26.2          0:20:46
131           0.39978       |	0.00143303    0.000227401   -0.000533464  |	0.000386683   -0.000533464  -0.000227401  |	0.1           |	0             26.4          0:20:43
132           0.402832      |	0.00143331    0.000224722   -0.000538948  |	0.000379308   -0.000538948  -0.000224722  |	0.1           |	0             26.6          0:20:40
133           0.405884      |	0.00143357    0.000221445   -0.000544065  |	0.000371802   -0.000544065  -0.000221445  |	0             |	0             26.8          0:20:37
134           0.408936      |	0.00143385    0.000218556   -0.000549464  |	0.00036351    -0.000549464  -0.000218556  |	0             |	0             27            0:20:34
135           0.411987      |	0.00143413    0.000215293   -0.000554718  |	0.000354884   -0.000554718  -0.000215293  |	0             |	0             27.2          0:20:31
136           0.415039      |	0.00143441    0.00021199    -0.000560059  |	0.000345769   -0.000560059  -0.00021199   |	0             |	0             27.4          0:20:28
137           0.418091      |	0.00143471    0.000208535   -0.000565394  |	0.000336261   -0.000565394  -0.000208535  |	0             |	0             27.6          0:20:26
138           0.421143      |	0.001435      0.000204852   -0.000570687  |	0.000326421   -0.000570687  -0.000204852  |	0             |	0             27.8          0:20:22
139           0.424194      |	0.00143532    0.00020105    -0.000575957  |	0.000316299   -0.000575957  -0.00020105   |	0             |	0             28            0:20:17
140           0.427246      |	0.00143563    0.000196994   -0.000581117  |	0.000305975   -0.000581117  -0.000196994  |	0             |	0             28.2          0:20:12
141           0.430298      |	0.00143595    0.000192762   -0.000586184  |	0.00029552    -0.000586184  -0.000192762  |	0             |	0             28.4          0:20:09
142           0.43335       |	0.00143628    0.000188335   -0.000591076  |	0.000285017   -0.000591076  -0.000188335  |	0             |	0             28.6          0:20:06
143           0.436401      |	0.00143663    0.000184023   -0.000596226  |	0.00027418    -0.000596226  -0.000184023  |	0             |	0             28.8          0:20:03
144           0.439453      |	0.001437      0.000179535   -0.000601275  |	0.000263212   -0.000601275  -0.000179535  |	0             |	0             29            0:20:00
145           0.442505      |	0.00143739    0.000175052   -0.000606372  |	0.000252111   -0.000606372  -0.000175052  |	0             |	0             29.2          0:19:57
146           0.445557      |	0.00143781    0.000170517   -0.000611467  |	0.000240888   -0.000611467  -0.000170517  |	0             |	0             29.4          0:19:54
147           0.448608      |	0.00143825    0.000165953   -0.000616567  |	0.000229574   -0.000616567  -0.000165953  |	0             |	0             29.6          0:19:51
148           0.45166       |	0.00143871    0.000161362   -0.000621659  |	0.000218193   -0.000621659  -0.000161362  |	0             |	0             29.8          0:19:48
149           0.454712      |	0.00143921    0.000156747   -0.000626737  |	0.000206773   -0.000626737  -0.000156747  |	0             |	0             30            0:19:45
150           0.457764      |	0.00143974    0.000152112   -0.000631791  |	0.000195338   -0.000631791  -0.000152112  |	0             |	0             30.2          0:19:43
151           0.460815      |	0.00144029    0.00014746    -0.000632159  |	0.000179244   -0.000632159  -0.00014746   |	0             |	0             30.4          0:19:39
152           0.463867      |	0.00144088    0.000142995   -0.00063255   |	0.000163362   -0.00063255   -0.000142995  |	0             |	0             30.6          0:19:36
153           0.466919      |	0.00144149    0.000138555   -0.000632912  |	0.000147564   -0.000632912  -0.000138555  |	0             |	0             30.8          0:19:33
154           0.469971      |	0.00144213    0.000134203   -0.000633252  |	0.000131912   -0.000633252  -0.000134203  |	0             |	0             31            0:19:30
155           0.473022      |	0.00144281    0.000129927   -0.00063356   |	0.000116415   -0.00063356   -0.000129927  |	0             |	0             31.2          0:19:27
156           0.476074      |	0.00144351    0.000125728   -0.00063383   |	0.000101085   -0.00063383   -0.000125728  |	0             |	0             31.4          0:19:22
157           0.479126      |	0.00144423    0.000121603   -0.000634052  |	8.59337e-05   -0.000634052  -0.000121603  |	0             |	0             31.6          0:19:16
158           0.482178      |	0.00144498    0.000117553   -0.000634217  |	7.09732e-05   -0.000634217  -0.000117553  |	0             |	0             31.8          0:19:14
159           0.485229      |	0.00144575    0.000113575   -0.000634316  |	5.62151e-05   -0.000634316  -0.000113575  |	0             |	0             32            0:19:10
160           0.488281      |	0.00144655    0.000109669   -0.00063434   |	4.16711e-05   -0.00063434   -0.000109669  |	0             |	0             32.2          0:19:07
161           0.491333      |	0.00144737    0.000105833   -0.000634278  |	2.73532e-05   -0.000634278  -0.000105833  |	0             |	0             32.4          0:19:05
162           0.494385      |	0.0014482     0.000102069   -0.000634122  |	1.32737e-05   -0.000634122  -0.000102069  |	0             |	0             32.6          0:19:01
163           0.497437      |	0.00144906    9.83747e-05   -0.000633862  |	-5.54648e-07  -0.000633862  -9.83747e-05  |	0             |	0             32.8          0:18:58
164           0.500488      |	0.00144993    9.47504e-05   -0.000633489  |	-1.41186e-05  -0.000633489  -9.47504e-05  |	0.1           |	0             33            0:18:55
165           0.50354       |	0.00145081    9.11959e-05   -0.000632995  |	-2.74037e-05  -0.000632995  -9.11959e-05  |	0.1           |	0             33.2          0:18:51
166           0.506592      |	0.00145171    8.77107e-05   -0.000632373  |	-4.03941e-05  -0.000632373  -8.77107e-05  |	0.2           |	0             33.4          0:18:48
167           0.509644      |	0.00145262    8.42933e-05   -0.00063162   |	-5.3071e-05   -0.00063162   -8.42933e-05  |	0.4           |	0             33.6          0:18:45
168           0.512695      |	0.00145354    8.09391e-05   -0.000630732  |	-6.54095e-05  -0.000630732  -8.09391e-05  |	0.5           |	0             33.8          0:18:42
169           0.515747      |	0.00145448    7.76324e-05   -0.000629715  |	-7.73684e-05  -0.000629715  -7.76324e-05  |	0.6           |	0             34            0:18:39
170           0.518799      |	0.00145542    7.42732e-05   -0.00062859   |	-8.88216e-05  -0.00062859   -7.42732e-05  |	0.7           |	0             34.2          0:18:35
171           0.521851      |	0.00145637    7.04815e-05   -0.000627364  |	-9.96396e-05  -0.000627364  -7.04815e-05  |	0.8           |	0             34.4          0:18:32
172           0.524902      |	0.00145734    6.73986e-05   -0.00062605   |	-0.00010993   -0.00062605   -6.73986e-05  |	0.8           |	0             34.6          0:18:29
173           0.527954      |	0.0014583     6.38931e-05   -0.000624515  |	-0.0001196    -0.000624515  -6.38931e-05  |	0.9           |	0             34.8          0:18:26
